GAME_DATE,MATCHUP,opponent,Player_ID,Game_ID,is_home,rest_days,pts_avg_5,pts_avg_10,min_avg_5,min_avg_10,fga_avg_5,fta_avg_5,usage_avg_5,pts_allowed_avg_10,pts_allowed_avg_10.1,pace_proxy_avg_10,star_pts_allowed_avg_10,label_pts,player_name
2025-02-21,GSW @ SAC,SAC,201939,22400805,0,5.0,32.2,26.5,35.4,34.2,23.6,7.0,29.68,120.6,120.6,236.3,115.7,20,stephen_curry
2025-02-22,LAL @ DEN,DEN,2544,22400808,0,2.0,30.0,28.6,35.0,33.9,20.2,5.2,27.688,114.0,114.0,240.6,126.6,25,lebron_james
2025-02-23,MIN vs. OKC,OKC,1630162,22400820,1,2.0,34.6,33.5,37.4,37.2,27.2,10.8,35.552,107.7,107.7,232.4,124.7,29,anthony_edwards
2025-02-23,DET @ ATL,ATL,1630595,22400814,0,2.0,26.2,27.7,33.4,34.5,18.8,6.4,25.216,121.5,121.5,241.8,120.3,38,cade_cunningham
2025-02-23,MIL vs. MIA,MIA,203507,22400817,1,2.0,29.0,31.0,30.0,32.5,18.2,9.2,26.248,113.1,113.1,220.4,107.3,23,giannis_antetokounmpo
2025-02-23,NYK @ BOS,BOS,1628973,22400811,0,2.0,25.6,26.5,33.6,34.0,17.6,6.2,22.928,106.8,106.8,224.4,117.6,22,jalen_brunson
2025-02-23,OKC @ MIN,MIN,1628983,22400820,0,2.0,28.0,33.0,33.8,32.3,21.0,10.0,26.6,110.7,110.7,226.9,116.2,37,shai_gilgeous-alexander
2025-02-23,GSW vs. DAL,DAL,201939,22400812,1,2.0,28.8,27.2,34.2,34.1,19.2,6.4,24.416,119.2,119.2,235.9,116.7,30,stephen_curry
2025-02-24,MIN @ OKC,OKC,1630162,22400826,0,1.0,32.2,34.1,37.6,37.6,26.4,9.8,34.512,108.4,108.4,235.2,126.8,17,anthony_edwards
2025-02-24,DET vs. LAC,LAC,1630595,22400821,1,1.0,26.2,29.3,33.4,35.0,17.8,4.4,23.736,116.1,116.1,231.7,115.6,32,cade_cunningham
2025-02-24,OKC vs. MIN,MIN,1628983,22400826,1,1.0,29.0,31.5,34.6,32.2,20.6,9.0,26.76,112.4,112.4,227.1,114.7,39,shai_gilgeous-alexander
2025-02-25,MIL @ HOU,HOU,203507,22400831,0,2.0,25.8,29.8,29.2,32.2,17.0,7.2,23.968,111.8,111.8,219.7,107.9,27,giannis_antetokounmpo
2025-02-25,LAL vs. DAL,DAL,2544,22400835,1,3.0,26.6,28.9,34.0,33.6,19.0,3.8,25.472,118.2,118.2,231.4,113.2,27,lebron_james
2025-02-25,GSW vs. CHA,CHA,201939,22400834,1,2.0,28.0,28.1,33.2,33.7,19.4,5.4,23.776000000000003,116.0,116.0,216.1,100.1,15,stephen_curry
2025-02-26,DET vs. BOS,BOS,1630595,22400836,1,2.0,28.8,29.3,33.4,35.0,18.8,6.0,25.84,106.0,106.0,223.1,117.1,21,cade_cunningham
2025-02-26,NYK vs. PHI,PHI,1628973,22400838,1,3.0,22.8,26.7,34.0,35.3,17.8,3.6,22.384,117.9,117.9,226.3,108.4,34,jalen_brunson
2025-02-26,OKC @ BKN,BKN,1628983,22400840,0,2.0,30.6,32.5,36.8,33.4,20.6,10.8,28.152000000000005,98.8,98.8,200.3,101.5,27,shai_gilgeous-alexander
2025-02-27,MIN @ LAL,LAL,1630162,22400849,0,3.0,26.8,32.5,37.4,37.2,23.8,9.2,31.048,108.3,108.3,226.5,118.2,18,anthony_edwards
2025-02-27,MIL vs. DEN,DEN,203507,22400846,1,2.0,24.2,29.1,28.8,31.8,15.8,6.8,22.392000000000003,112.3,112.3,236.5,124.2,28,giannis_antetokounmpo
2025-02-27,LAL vs. MIN,MIN,2544,22400849,1,2.0,27.2,28.5,35.6,34.0,19.0,4.2,25.448,114.7,114.7,232.2,117.5,33,lebron_james
2025-02-27,GSW @ ORL,ORL,201939,22400845,0,2.0,23.4,28.2,31.2,33.0,17.4,3.8,21.072,106.1,106.1,211.0,104.9,56,stephen_curry
2025-02-28,DET vs. DEN,DEN,1630595,22400850,1,2.0,29.0,27.4,34.8,34.8,20.2,6.2,28.128000000000004,114.0,114.0,238.7,124.7,11,cade_cunningham
2025-02-28,NYK @ MEM,MEM,1628973,22400856,0,2.0,28.0,27.1,36.6,35.3,19.0,6.8,24.792,120.8,120.8,244.3,123.5,23,jalen_brunson
2025-02-28,LAL vs. LAC,LAC,2544,22400859,1,1.0,30.2,29.4,36.2,35.0,20.6,5.4,27.776,116.4,116.4,229.9,113.5,28,lebron_james
2025-02-28,OKC @ ATL,ATL,1628983,22400851,0,2.0,29.6,31.8,36.0,34.6,18.4,11.6,26.704,121.1,121.1,242.6,121.5,31,shai_gilgeous-alexander
2025-03-01,DET vs. BKN,BKN,1630595,22400861,1,1.0,25.4,26.3,33.4,34.2,18.8,5.2,25.688,105.7,105.7,208.1,102.4,15,cade_cunningham
2025-03-01,MIL @ DAL,DAL,203507,22400865,0,2.0,23.8,29.4,28.0,31.9,16.2,7.2,22.568,112.4,112.4,225.5,113.1,29,giannis_antetokounmpo
2025-03-01,GSW @ PHI,PHI,201939,22400864,0,2.0,29.6,31.4,30.6,33.0,17.8,5.4,22.176,117.1,117.1,225.0,107.9,29,stephen_curry
2025-03-02,MIN @ PHX,PHX,1630162,22400873,0,3.0,24.8,30.7,35.2,36.3,19.6,9.0,26.36,123.4,123.4,242.5,119.1,44,anthony_edwards
2025-03-02,NYK @ MIA,MIA,1628973,22400869,0,2.0,25.4,27.7,35.2,34.9,19.4,5.0,24.4,109.7,109.7,216.5,106.8,31,jalen_brunson
2025-03-02,LAL vs. LAC,LAC,2544,22400874,1,2.0,30.6,28.9,36.0,35.0,20.4,5.6,28.064,115.5,115.5,228.4,112.9,17,lebron_james
2025-03-02,OKC @ SAS,SAS,1628983,22400871,0,2.0,31.0,29.9,36.0,34.6,18.8,10.2,26.488,116.9,116.9,229.5,112.6,31,shai_gilgeous-alexander
2025-03-03,DET @ UTA,UTA,1630595,22400881,0,2.0,23.4,24.8,33.8,33.6,17.6,5.6,24.264000000000003,122.2,122.2,237.4,115.2,29,cade_cunningham
2025-03-03,OKC vs. HOU,HOU,1628983,22400879,1,1.0,33.0,30.5,36.0,34.9,19.4,10.8,26.752,110.1,110.1,218.8,108.7,51,shai_gilgeous-alexander
2025-03-03,GSW @ CHA,CHA,201939,22400875,0,2.0,30.0,31.1,30.8,33.1,18.0,4.4,22.336,115.2,115.2,210.8,95.6,21,stephen_curry
2025-03-04,MIN vs. PHI,PHI,1630162,22400887,1,2.0,29.0,33.0,35.2,36.1,20.4,9.6,27.224,118.5,118.5,227.3,108.8,18,anthony_edwards
2025-03-04,MIL @ ATL,ATL,203507,22400884,0,3.0,25.0,28.7,29.6,31.6,16.2,8.8,22.672,122.0,122.0,242.9,120.9,26,giannis_antetokounmpo
2025-03-04,NYK vs. GSW,GSW,1628973,22400885,1,2.0,27.2,26.6,36.0,35.4,20.2,5.0,25.4,107.5,107.5,228.9,121.4,25,jalen_brunson
2025-03-04,LAL vs. NOP,NOP,2544,22400890,1,2.0,26.0,28.0,36.0,35.5,19.0,4.8,25.712,118.4,118.4,234.0,115.6,34,lebron_james
2025-03-04,GSW @ NYK,NYK,201939,22400885,0,1.0,30.2,29.5,30.6,32.4,18.2,5.6,23.064,121.0,121.0,237.5,116.5,28,stephen_curry
2025-03-05,MIN @ CHA,CHA,1630162,22400892,0,1.0,25.2,29.9,33.4,35.4,16.2,9.0,22.56,115.9,115.9,211.4,95.5,29,anthony_edwards
2025-03-05,DET @ LAC,LAC,1630595,22400898,0,2.0,21.6,23.9,32.2,32.8,17.6,5.8,24.952,114.1,114.1,228.0,113.9,37,cade_cunningham
2025-03-05,MIL vs. DAL,DAL,203507,22400897,1,1.0,26.6,27.8,32.6,31.3,18.0,9.0,23.76,114.0,114.0,224.3,110.3,32,giannis_antetokounmpo
2025-03-05,OKC @ MEM,MEM,1628983,22400895,0,2.0,35.8,32.4,35.6,35.1,20.6,10.6,27.264,124.9,124.9,245.7,120.8,41,shai_gilgeous-alexander
2025-03-06,NYK @ LAL,LAL,1628973,22400903,0,2.0,27.0,26.3,37.8,35.7,20.4,5.6,26.064,106.6,106.6,221.5,114.9,39,jalen_brunson
2025-03-06,LAL vs. NYK,NYK,2544,22400903,1,2.0,27.8,27.2,36.0,35.0,18.8,6.0,26.640000000000004,120.9,120.9,235.5,114.6,31,lebron_james
2025-03-06,GSW @ BKN,BKN,201939,22400901,0,2.0,29.8,28.9,31.4,32.3,18.4,5.6,23.264,108.3,108.3,211.3,103.0,40,stephen_curry
2025-03-07,MIN @ MIA,MIA,1630162,22400907,0,2.0,25.2,28.7,33.2,35.4,16.0,8.6,21.184,110.9,110.9,222.3,111.4,13,anthony_edwards
2025-03-08,DET @ GSW,GSW,1630595,22400919,0,3.0,22.6,25.7,32.6,33.0,18.2,4.6,24.624,107.4,107.4,226.6,119.2,31,cade_cunningham
2025-03-08,MIL vs. ORL,ORL,203507,22400917,1,3.0,28.4,27.1,31.2,30.2,18.4,10.2,24.688,108.7,108.7,215.8,107.1,37,giannis_antetokounmpo
2025-03-08,LAL @ BOS,BOS,2544,22400918,0,2.0,28.6,27.9,37.4,36.5,20.0,6.8,27.192,106.4,106.4,221.0,114.6,22,lebron_james
2025-03-08,GSW vs. DET,DET,201939,22400919,1,2.0,34.8,29.1,33.8,32.5,19.6,7.2,25.768,110.6,110.6,234.5,123.9,32,stephen_curry
2025-03-09,MIN vs. SAS,SAS,1630162,22400925,1,2.0,24.4,25.6,33.8,35.6,15.0,7.4,19.256,120.5,120.5,234.1,113.6,25,anthony_edwards
2025-03-09,DET @ POR,POR,1630595,22400926,0,1.0,24.6,26.8,33.4,34.1,17.4,6.2,25.528,113.5,113.5,231.8,118.3,28,cade_cunningham
2025-03-09,MIL vs. CLE,CLE,203507,22400922,1,1.0,30.4,27.3,31.8,30.3,19.6,10.0,25.8,110.1,110.1,236.0,125.9,30,giannis_antetokounmpo
2025-03-09,OKC vs. DEN,DEN,1628983,22400920,1,4.0,36.2,33.4,34.2,35.5,21.6,9.2,27.648000000000003,119.3,119.3,243.9,124.6,40,shai_gilgeous-alexander
2025-03-10,OKC vs. DEN,DEN,1628983,22400936,1,1.0,38.8,34.2,34.4,35.2,25.8,8.2,31.008000000000003,120.3,120.3,240.6,120.3,25,shai_gilgeous-alexander
2025-03-10,GSW vs. POR,POR,201939,22400938,1,2.0,30.0,29.8,33.6,32.1,19.0,7.2,25.168,112.2,112.2,229.6,117.4,24,stephen_curry
2025-03-11,DET vs. WAS,WAS,1630595,22400941,1,2.0,28.0,26.7,35.0,34.2,18.4,7.0,28.08,114.0,114.0,223.9,109.9,27,cade_cunningham
2025-03-11,MIL @ IND,IND,203507,22400942,0,2.0,30.8,27.3,32.0,30.0,19.8,10.0,26.4,114.4,114.4,232.8,118.4,19,giannis_antetokounmpo
2025-03-12,MIN @ DEN,DEN,1630162,22400952,0,3.0,25.8,25.3,34.6,34.9,15.6,7.2,20.368,120.9,120.9,242.0,121.1,29,anthony_edwards
2025-03-12,OKC @ BOS,BOS,1628983,22400946,0,2.0,37.6,34.3,34.8,35.4,24.0,8.6,29.784,108.5,108.5,223.7,115.2,34,shai_gilgeous-alexander
2025-03-13,DET vs. WAS,WAS,1630595,22400954,1,2.0,30.4,26.9,35.0,34.4,21.2,6.8,30.392000000000003,112.9,112.9,220.1,107.2,38,cade_cunningham
2025-03-13,MIL vs. LAL,LAL,203507,22400955,1,2.0,28.8,26.9,32.4,31.0,19.8,8.0,26.12,105.3,105.3,217.6,112.3,24,giannis_antetokounmpo
2025-03-13,GSW vs. SAC,SAC,201939,22400957,1,3.0,29.0,29.5,33.2,32.0,18.2,7.8,24.832,113.1,113.1,230.6,117.5,11,stephen_curry
2025-03-14,MIN vs. ORL,ORL,1630162,22400963,1,2.0,22.8,25.9,34.4,34.8,15.6,5.4,19.976,108.0,108.0,213.7,105.7,28,anthony_edwards
2025-03-15,DET vs. OKC,OKC,1630595,22400969,1,2.0,32.2,26.9,36.6,34.4,21.4,10.2,31.688,117.8,117.8,245.2,127.4,11,cade_cunningham
2025-03-15,MIL vs. IND,IND,203507,22400972,1,2.0,28.4,27.5,31.6,32.1,19.6,8.2,26.008,113.4,113.4,228.9,115.5,34,giannis_antetokounmpo
2025-03-15,OKC @ DET,DET,1628983,22400969,0,3.0,38.2,35.6,36.2,36.1,24.2,9.0,31.160000000000004,111.0,111.0,229.3,118.3,48,shai_gilgeous-alexander
2025-03-15,GSW vs. NYK,NYK,201939,22400974,1,2.0,27.0,28.6,33.2,31.9,17.2,6.4,23.416,113.9,113.9,224.2,110.3,28,stephen_curry
2025-03-16,MIN vs. UTA,UTA,1630162,22400981,1,2.0,24.8,25.0,36.2,34.8,17.2,5.6,21.864,122.7,122.7,236.6,113.9,41,anthony_edwards
2025-03-16,MIL vs. OKC,OKC,203507,22400982,1,1.0,28.8,28.6,33.6,32.4,19.4,8.2,26.408,115.4,115.4,241.3,125.9,21,giannis_antetokounmpo
2025-03-16,OKC @ MIL,MIL,1628983,22400982,0,1.0,37.6,36.7,36.6,36.1,23.4,9.0,30.360000000000003,112.0,112.0,230.9,118.9,31,shai_gilgeous-alexander
2025-03-17,MIN vs. IND,IND,1630162,22400986,1,1.0,27.2,26.2,34.8,34.0,18.6,5.2,23.288,113.5,113.5,229.3,115.8,38,anthony_edwards
2025-03-17,DET @ NOP,NOP,1630595,22400987,0,2.0,27.0,24.8,34.6,33.6,20.0,9.2,29.448,121.2,121.2,234.0,112.8,24,cade_cunningham
2025-03-17,GSW vs. DEN,DEN,201939,22400990,1,2.0,27.0,28.4,33.6,32.5,17.0,7.6,23.944,122.2,122.2,242.8,120.6,20,stephen_curry
2025-03-18,MIL @ GSW,GSW,203507,22401012,0,2.0,25.6,28.0,33.8,32.8,17.8,8.4,24.896,110.5,110.5,227.6,117.1,20,giannis_antetokounmpo
2025-03-19,MIN vs. NOP,NOP,1630162,22401001,1,2.0,32.2,28.3,35.2,34.5,21.4,8.4,27.696,122.3,122.3,230.8,108.5,29,anthony_edwards
2025-03-19,DET @ MIA,MIA,1630595,22401000,0,2.0,25.6,25.1,33.0,33.2,19.8,8.0,27.72,110.6,110.6,212.7,102.1,25,cade_cunningham
2025-03-20,MIL @ LAL,LAL,203507,22400996,0,2.0,23.6,27.2,34.8,33.4,16.2,9.8,23.312,111.8,111.8,226.8,115.0,28,giannis_antetokounmpo
2025-03-20,GSW vs. TOR,TOR,201939,22401005,1,3.0,23.0,28.9,33.6,33.7,17.2,6.6,24.104,112.8,112.8,225.0,112.2,17,stephen_curry
2025-03-21,MIN vs. NOP,NOP,1630162,22401016,1,2.0,33.0,29.4,36.8,35.7,22.2,11.2,29.528,121.3,121.3,230.9,109.6,17,anthony_edwards
2025-03-21,DET @ DAL,DAL,1630595,22401019,0,2.0,25.0,26.5,33.0,34.0,21.4,6.2,27.928,129.1,129.1,244.1,115.0,35,cade_cunningham
2025-03-21,OKC vs. CHA,CHA,1628983,22401017,1,5.0,35.6,35.9,36.4,35.3,23.8,9.2,30.248,117.8,117.8,227.6,109.8,30,shai_gilgeous-alexander
2025-03-22,MIL @ SAC,SAC,203507,22401027,0,2.0,25.4,27.1,33.8,33.1,16.4,11.6,24.304,118.8,118.8,234.2,115.4,32,giannis_antetokounmpo
2025-03-22,LAL vs. CHI,CHI,2544,22401028,1,5.0,26.4,28.3,37.0,36.6,20.4,5.4,26.376,116.8,116.8,234.7,117.9,17,lebron_james
2025-03-23,OKC @ LAC,LAC,1628983,22401036,0,2.0,33.6,36.2,35.4,34.9,21.0,8.0,26.92,108.3,108.3,228.2,119.9,26,shai_gilgeous-alexander
2025-03-24,MIN @ IND,IND,1630162,22401037,0,3.0,30.6,26.7,35.0,34.7,20.4,10.6,27.464,116.8,116.8,233.3,116.5,17,anthony_edwards
2025-03-24,MIL @ PHX,PHX,203507,22401043,0,2.0,27.0,27.7,34.8,33.2,17.0,11.6,24.704,114.8,114.8,235.2,120.4,31,giannis_antetokounmpo
2025-03-24,LAL @ ORL,ORL,2544,22401038,0,2.0,24.2,27.4,35.8,35.9,19.4,5.8,25.752,108.4,108.4,217.7,109.3,24,lebron_james
2025-03-25,OKC @ SAC,SAC,1628983,22401052,0,2.0,33.8,35.7,35.6,35.2,24.0,9.0,29.96,120.1,120.1,232.6,112.5,32,shai_gilgeous-alexander
2025-03-26,LAL @ IND,IND,2544,22401055,0,2.0,25.6,25.8,36.2,36.1,19.6,6.4,25.016,114.7,114.7,231.3,116.6,13,lebron_james
2025-03-27,LAL @ CHI,CHI,2544,22401063,0,1.0,21.4,24.6,37.2,36.6,18.4,5.6,22.864,113.6,113.6,236.1,122.5,17,lebron_james
2025-03-27,OKC vs. MEM,MEM,1628983,22401064,1,2.0,33.4,35.8,34.4,35.3,24.6,8.8,30.472,115.0,115.0,233.9,118.9,37,shai_gilgeous-alexander
2025-03-28,MIN vs. PHX,PHX,1630162,22401071,1,4.0,28.4,26.6,34.0,35.1,20.4,9.6,27.024,112.0,112.0,227.4,115.4,20,anthony_edwards
2025-03-28,MIL vs. NYK,NYK,203507,22401070,1,4.0,26.4,27.6,35.2,34.4,17.0,13.0,24.52,109.1,109.1,220.9,111.8,30,giannis_antetokounmpo
2025-03-28,GSW @ NOP,NOP,201939,22401072,0,5.0,20.0,25.0,32.0,32.8,14.4,5.2,20.488,121.6,121.6,230.7,109.1,23,stephen_curry
2025-03-29,LAL @ MEM,MEM,2544,22401078,0,2.0,18.6,23.6,36.2,36.8,17.8,4.4,22.336,116.4,116.4,233.5,117.1,25,lebron_james
2025-03-29,OKC vs. IND,IND,1628983,22401079,1,2.0,31.2,34.4,33.6,35.1,24.4,8.6,29.784,113.5,113.5,236.1,122.6,33,shai_gilgeous-alexander
2025-03-30,MIN vs. DET,DET,1630162,22401084,1,2.0,24.2,25.7,33.4,34.1,18.8,8.4,25.096,112.2,112.2,234.7,122.5,25,anthony_edwards
2025-03-30,MIL vs. ATL,ATL,203507,22401083,1,2.0,28.2,26.9,35.0,34.4,17.4,12.8,25.032,117.3,117.3,237.6,120.3,31,giannis_antetokounmpo
2025-03-30,GSW @ SAS,SAS,201939,22401086,0,2.0,19.8,24.4,32.0,32.6,15.8,4.8,21.112,118.2,118.2,236.4,118.2,13,stephen_curry
2025-03-31,LAL vs. HOU,HOU,2544,22401096,1,2.0,19.2,22.8,36.6,36.8,17.4,4.6,22.424,110.6,110.6,233.0,122.4,16,lebron_james
2025-03-31,OKC vs. CHI,CHI,1628983,22401094,1,2.0,31.6,33.6,33.0,34.7,23.6,8.8,28.872000000000003,114.1,114.1,236.5,122.4,27,shai_gilgeous-alexander
2025-04-01,MIN @ DEN,DEN,1630162,22401102,0,2.0,21.6,26.9,32.4,33.8,17.8,5.2,22.888,117.0,117.0,234.1,117.1,34,anthony_edwards
2025-04-01,MIL vs. PHX,PHX,203507,22401101,1,2.0,30.4,27.0,33.2,34.0,17.8,12.6,26.144,115.6,115.6,228.5,112.9,37,giannis_antetokounmpo
2025-04-01,GSW @ MEM,MEM,201939,22401100,0,2.0,20.2,23.6,31.2,32.2,16.0,5.2,21.088,119.3,119.3,236.7,117.4,52,stephen_curry
2025-04-02,OKC vs. DET,DET,1628983,22401108,1,2.0,31.0,32.3,32.4,33.9,22.8,9.8,28.712,113.3,113.3,234.3,121.0,33,shai_gilgeous-alexander
2025-04-03,MIN @ BKN,BKN,1630162,22401113,0,2.0,22.6,27.8,34.8,35.8,19.0,3.2,23.808,113.5,113.5,218.3,104.8,28,anthony_edwards
2025-04-03,MIL @ PHI,PHI,203507,22401115,0,2.0,32.2,28.8,34.6,34.2,18.4,12.6,26.544,124.3,124.3,235.7,111.4,35,giannis_antetokounmpo
2025-04-03,LAL vs. GSW,GSW,2544,22401117,1,3.0,19.0,21.6,38.0,36.9,16.6,4.4,21.136,108.1,108.1,222.8,114.7,33,lebron_james
2025-04-03,GSW @ LAL,LAL,201939,22401117,0,2.0,25.0,26.0,31.6,32.6,18.2,5.0,23.0,115.8,115.8,229.5,113.7,37,stephen_curry
2025-04-04,LAL vs. NOP,NOP,2544,22401126,1,1.0,20.8,23.2,38.4,37.3,16.0,4.8,21.112,116.2,116.2,219.6,103.4,27,lebron_james
2025-04-04,OKC @ HOU,HOU,1628983,22401123,0,2.0,32.4,33.1,32.0,33.8,22.2,10.0,28.2,111.5,111.5,233.6,122.1,22,shai_gilgeous-alexander
2025-04-04,GSW vs. DEN,DEN,201939,22401125,1,1.0,28.4,25.7,31.2,32.4,18.2,7.0,22.880000000000003,118.2,118.2,237.2,119.0,36,stephen_curry
2025-04-05,MIN @ PHI,PHI,1630162,22401130,0,2.0,24.8,27.7,36.0,35.5,19.4,3.8,24.272,124.4,124.4,234.1,109.7,37,anthony_edwards
2025-04-05,DET vs. MEM,MEM,1630595,22401129,1,5.0,26.6,28.5,34.2,34.6,22.8,6.2,29.128,118.7,118.7,235.0,116.3,25,cade_cunningham
2025-04-05,MIL @ MIA,MIA,203507,22401131,0,2.0,32.8,29.9,35.4,35.1,18.2,12.2,26.168,103.9,103.9,217.1,113.2,36,giannis_antetokounmpo
2025-04-06,NYK vs. PHX,PHX,1628973,22401140,1,5.0,30.4,26.6,38.4,36.2,21.8,8.2,28.408,119.5,119.5,232.4,112.9,15,jalen_brunson
2025-04-06,LAL @ OKC,OKC,2544,22401135,0,2.0,23.6,22.5,37.4,37.3,17.0,5.4,22.376,107.7,107.7,232.8,125.1,19,lebron_james
2025-04-06,OKC vs. LAL,LAL,1628983,22401135,1,2.0,30.4,31.9,32.4,33.4,22.0,8.4,26.896,118.4,118.4,232.9,114.5,26,shai_gilgeous-alexander
2025-04-06,GSW vs. HOU,HOU,201939,22401143,1,2.0,32.2,26.1,32.6,32.3,21.4,6.6,25.704,111.2,111.2,234.1,122.9,3,stephen_curry
2025-04-07,DET vs. SAC,SAC,1630595,22401144,1,2.0,24.0,28.1,32.2,34.4,22.6,3.4,27.296000000000003,114.6,114.6,225.4,110.8,35,cade_cunningham
2025-04-08,MIN @ MIL,MIL,1630162,22401152,0,3.0,28.8,28.6,36.8,35.4,19.8,4.8,24.912,115.1,115.1,232.8,117.7,25,anthony_edwards
2025-04-08,MIL vs. MIN,MIN,203507,22401152,1,3.0,33.8,30.1,36.6,35.9,18.6,12.4,26.856,111.6,111.6,233.2,121.6,23,giannis_antetokounmpo
2025-04-08,NYK vs. BOS,BOS,1628973,22401151,1,2.0,26.6,27.3,38.0,37.3,20.2,7.0,26.48,103.9,103.9,222.6,118.7,27,jalen_brunson
2025-04-08,LAL @ OKC,OKC,2544,22401153,0,2.0,24.0,21.3,36.4,36.3,16.2,5.0,21.0,109.8,109.8,232.7,122.9,28,lebron_james
2025-04-08,OKC vs. LAL,LAL,1628983,22401153,1,2.0,28.2,29.7,31.6,32.6,21.6,6.6,25.904000000000003,117.5,117.5,232.6,115.1,42,shai_gilgeous-alexander
2025-04-08,GSW @ PHX,PHX,201939,22401154,0,2.0,28.2,24.0,32.4,32.2,19.2,5.6,23.664,120.0,120.0,233.1,113.1,25,stephen_curry
2025-04-09,LAL @ DAL,DAL,2544,22401159,0,1.0,24.6,21.9,36.0,36.3,15.8,6.2,21.728,117.2,117.2,230.4,113.2,27,lebron_james
2025-04-09,GSW vs. SAS,SAS,201939,22401163,1,1.0,30.6,25.4,32.4,31.8,20.6,5.8,25.552000000000003,118.2,118.2,229.1,110.9,30,stephen_curry
2025-04-10,MIN @ MEM,MEM,1630162,22401170,0,2.0,29.8,27.0,39.0,36.2,21.4,5.4,26.776,116.7,116.7,231.6,114.9,44,anthony_edwards
2025-04-10,DET vs. NYK,NYK,1630595,22401167,1,3.0,28.8,27.9,33.0,33.8,23.2,5.4,28.976,107.9,107.9,222.8,114.9,36,cade_cunningham
2025-04-10,MIL vs. NOP,NOP,203507,22401161,1,2.0,32.4,30.3,37.2,36.1,18.2,12.4,26.056,115.7,115.7,223.1,107.4,28,giannis_antetokounmpo
2025-04-10,NYK @ DET,DET,1628973,22401167,0,2.0,27.4,26.4,38.4,36.8,19.8,7.2,25.968,116.7,116.7,233.5,116.8,15,jalen_brunson
2025-04-11,MIN vs. BKN,BKN,1630162,22401179,1,1.0,33.6,27.6,39.4,35.9,21.4,7.2,27.768,116.9,116.9,221.4,104.5,9,anthony_edwards
2025-04-11,DET vs. MIL,MIL,1630595,22401171,1,1.0,31.2,28.4,34.0,33.5,24.8,5.4,30.576,116.8,116.8,235.9,119.1,36,cade_cunningham
2025-04-11,MIL @ DET,DET,203507,22401171,0,1.0,31.8,31.1,36.4,34.8,18.0,11.6,24.504,116.0,116.0,232.7,116.7,32,giannis_antetokounmpo
2025-04-11,NYK vs. CLE,CLE,1628973,22401175,1,1.0,24.2,25.7,35.8,35.9,17.8,7.4,24.056,113.8,113.8,235.1,121.3,27,jalen_brunson
2025-04-11,LAL vs. HOU,HOU,2544,22401185,1,2.0,26.8,22.9,35.6,36.8,17.4,6.6,23.304,109.7,109.7,228.9,119.2,14,lebron_james
2025-04-11,GSW @ POR,POR,201939,22401183,0,2.0,26.2,25.6,32.4,32.0,19.2,4.4,23.336,117.4,117.4,232.7,115.3,14,stephen_curry
2025-04-13,MIN vs. UTA,UTA,1630162,22401195,1,2.0,28.6,25.6,35.6,35.2,18.6,5.8,23.352,132.1,132.1,241.9,109.8,43,anthony_edwards
2025-04-13,GSW vs. LAC,LAC,201939,22401198,1,2.0,21.6,25.0,31.0,31.1,17.8,1.6,20.504,105.4,105.4,225.0,119.6,36,stephen_curry
